"2020/10/26 3:30:48 PM GMT+5:30","Male","4","5","2","5","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:31:04 PM GMT+5:30","Male","2","3","4","4","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;Intensifiers such as just and so, e.g. I like him so much.;Avoidance of strong swear words, e.g. fudge, my goodness."
"2020/10/26 3:31:10 PM GMT+5:30","Male","2","1","2","1","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much."
"2020/10/26 3:31:37 PM GMT+5:30","Female","1","3","2","4","Rising intonation on declaratives, e.g. it’s really good?"
"2020/10/26 3:31:51 PM GMT+5:30","Female","3","1","3","1","Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:31:52 PM GMT+5:30","Male","3","3","3","2","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;Intensifiers such as just and so, e.g. I like him so much.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Avoidance of strong swear words, e.g. fudge, my goodness."
"2020/10/26 3:32:04 PM GMT+5:30","Male","3","5","5","5","Rising intonation on declaratives, e.g. it’s really good?;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Avoidance of strong swear words, e.g. fudge, my goodness."
"2020/10/26 3:32:10 PM GMT+5:30","Male","4","5","3","4","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:32:19 PM GMT+5:30","Female","3","5","4","5","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;‘Empty’ adjectives, e.g. divine, charming, cute.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:32:32 PM GMT+5:30","Male","4","4","5","1","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:32:45 PM GMT+5:30","Female","4","5","3","3","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:32:58 PM GMT+5:30","Male","4","4","3","1","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Rising intonation on declaratives, e.g. it’s really good?;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:33:01 PM GMT+5:30","Male","4","1","4","4","Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:33:08 PM GMT+5:30","Male","4","5","2","4","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:33:11 PM GMT+5:30","Male","4","5","5","3","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:33:18 PM GMT+5:30","Male","4","4","2","2","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:33:22 PM GMT+5:30","Male","1","5","5","4","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Intensifiers such as just and so, e.g. I like him so much.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:33:25 PM GMT+5:30","Male","2","4","5","2","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:33:33 PM GMT+5:30","Male","3","4","4","2","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;‘Superpolite’ forms, e.g. indirect requests, euphemisms."
"2020/10/26 3:33:37 PM GMT+5:30","Female","4","4","3","2","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:33:38 PM GMT+5:30","Female","5","2","5","1","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute."
"2020/10/26 3:33:50 PM GMT+5:30","Female","4","5","2","4","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:34:27 PM GMT+5:30","Male","5","2","5","2","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;‘Empty’ adjectives, e.g. divine, charming, cute.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;Avoidance of strong swear words, e.g. fudge, my goodness."
"2020/10/26 3:34:47 PM GMT+5:30","Female","3","3","4","2","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:35:20 PM GMT+5:30","Male","2","4","4","2","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:35:31 PM GMT+5:30","Non-binary","5","5","5","5","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:35:47 PM GMT+5:30","Male","4","4","3","1","Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;‘Superpolite’ forms, e.g. indirect requests, euphemisms."
"2020/10/26 3:36:03 PM GMT+5:30","Male","4","5","4","3","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:36:20 PM GMT+5:30","Male","2","3","1","1","‘Empty’ adjectives, e.g. divine, charming, cute.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;‘Superpolite’ forms, e.g. indirect requests, euphemisms."
"2020/10/26 3:36:21 PM GMT+5:30","Male","2","4","1","1","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:36:34 PM GMT+5:30","Male","5","5","2","2","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much."
"2020/10/26 3:37:18 PM GMT+5:30","Male","3","3","3","3","Rising intonation on declaratives, e.g. it’s really good?"
"2020/10/26 3:38:39 PM GMT+5:30","Male","5","5","5","5","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Avoidance of strong swear words, e.g. fudge, my goodness."
"2020/10/26 3:38:55 PM GMT+5:30","Male","4","5","5","4","Rising intonation on declaratives, e.g. it’s really good?;Intensifiers such as just and so, e.g. I like him so much.;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:39:07 PM GMT+5:30","Male","3","2","1","4","Rising intonation on declaratives, e.g. it’s really good?;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;Avoidance of strong swear words, e.g. fudge, my goodness."
"2020/10/26 3:39:16 PM GMT+5:30","Female","2","3","5","1","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:39:25 PM GMT+5:30","Female","2","4","4","4","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms."
"2020/10/26 3:41:11 PM GMT+5:30","Male","4","5","5","5","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:41:20 PM GMT+5:30","Male","2","4","2","1","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much."
"2020/10/26 3:41:34 PM GMT+5:30","Male","1","1","1","1","Intensifiers such as just and so, e.g. I like him so much."
"2020/10/26 3:41:51 PM GMT+5:30","Female","3","3","5","5","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:42:05 PM GMT+5:30","Male","3","5","5","2","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Rising intonation on declaratives, e.g. it’s really good?;Intensifiers such as just and so, e.g. I like him so much.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Avoidance of strong swear words, e.g. fudge, my goodness."
"2020/10/26 3:42:26 PM GMT+5:30","Male","4","4","2","3","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Rising intonation on declaratives, e.g. it’s really good?;Intensifiers such as just and so, e.g. I like him so much.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:43:09 PM GMT+5:30","Male","3","3","4","4","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Rising intonation on declaratives, e.g. it’s really good?;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms.;‘Superpolite’ forms, e.g. indirect requests, euphemisms.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:46:15 PM GMT+5:30","Female","1","1","3","3","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute."
"2020/10/26 3:46:46 PM GMT+5:30","Male","3","4","4","4","Lexical hedges or fillers, e.g. you know, sort of, well, you see.;Rising intonation on declaratives, e.g. it’s really good?;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:47:11 PM GMT+5:30","Male","5","5","3","1","Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;‘Superpolite’ forms, e.g. indirect requests, euphemisms. Eg: 'dear departed' instead of 'dead', 'letting someone go' instead of 'firing an employee';Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:48:09 PM GMT+5:30","Male","2","2","5","2","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?'"
"2020/10/26 3:48:12 PM GMT+5:30","Female","4","5","5","4","Rising intonation on declaratives, e.g. it’s really good?;Avoidance of strong swear words, e.g. fudge, my goodness."
"2020/10/26 3:49:05 PM GMT+5:30","Male","1","1","1","1","Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:50:09 PM GMT+5:30","Male","1","2","3","1","Tag questions, e.g. she’s very nice, isn’t she?"
"2020/10/26 3:50:18 PM GMT+5:30","Male","4","4","5","2","Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:50:46 PM GMT+5:30","Female","5","1","2","1","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:51:02 PM GMT+5:30","Female","2","2","2","3","Tag questions, e.g. she’s very nice, isn’t she?"
"2020/10/26 3:51:17 PM GMT+5:30","Female","5","3","4","3","Rising intonation on declaratives, e.g. it’s really good?;Precise color terms, e.g. magenta, aquamarine;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:51:51 PM GMT+5:30","Non-binary","2","4","1","1","Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:52:08 PM GMT+5:30","Male","4","4","3","4","Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:53:52 PM GMT+5:30","Female","4","4","5","3","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:54:06 PM GMT+5:30","Female","4","5","4","2","Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:56:21 PM GMT+5:30","Female","4","5","2","5","Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:56:50 PM GMT+5:30","Female","4","1","5","1","‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?'"
"2020/10/26 3:57:38 PM GMT+5:30","Female","5","5","5","2","Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:58:38 PM GMT+5:30","Female","4","2","4","3","Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;‘Superpolite’ forms, e.g. indirect requests, euphemisms. Eg: 'dear departed' instead of 'dead', 'letting someone go' instead of 'firing an employee';Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 3:59:44 PM GMT+5:30","Female","2","4","5","4","Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:00:22 PM GMT+5:30","Female","2","2","4","5","Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?'"
"2020/10/26 4:00:28 PM GMT+5:30","Female","2","2","4","1","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:00:29 PM GMT+5:30","Male","4","1","4","1","‘Empty’ adjectives, e.g. divine, charming, cute.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:02:04 PM GMT+5:30","Female","3","3","2","1","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;Intensifiers such as just and so, e.g. I like him so much."
"2020/10/26 4:02:53 PM GMT+5:30","Female","4","2","2","3","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:05:31 PM GMT+5:30","Female","4","3","2","3","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:06:37 PM GMT+5:30","Non-binary","3","5","2","4","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:09:02 PM GMT+5:30","Male","2","5","5","3","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;Precise color terms, e.g. magenta, aquamarine;‘Superpolite’ forms, e.g. indirect requests, euphemisms. Eg: 'dear departed' instead of 'dead', 'letting someone go' instead of 'firing an employee';Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:09:21 PM GMT+5:30","Female","5","1","4","2","‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';‘Superpolite’ forms, e.g. indirect requests, euphemisms. Eg: 'dear departed' instead of 'dead', 'letting someone go' instead of 'firing an employee';Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:09:38 PM GMT+5:30","Male","4","5","3","4","Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much."
"2020/10/26 4:09:42 PM GMT+5:30","Male","5","5","2","1","Rising intonation on declaratives, e.g. it’s really good?;Intensifiers such as just and so, e.g. I like him so much."
"2020/10/26 4:10:19 PM GMT+5:30","Male","5","3","4","1","Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:10:54 PM GMT+5:30","Female","4","3","3","1","‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:11:05 PM GMT+5:30","Female","3","5","4","2","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;Intensifiers such as just and so, e.g. I like him so much.;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:11:25 PM GMT+5:30","Male","2","4","4","4","Intensifiers such as just and so, e.g. I like him so much.;‘Superpolite’ forms, e.g. indirect requests, euphemisms. Eg: 'dear departed' instead of 'dead', 'letting someone go' instead of 'firing an employee';Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:13:11 PM GMT+5:30","Female","2","4","4","1","Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:13:12 PM GMT+5:30","Male","3","5","3","3","Tag questions, e.g. she’s very nice, isn’t she?;Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:13:29 PM GMT+5:30","Male","5","3","4","4","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';‘Superpolite’ forms, e.g. indirect requests, euphemisms. Eg: 'dear departed' instead of 'dead', 'letting someone go' instead of 'firing an employee';Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:15:23 PM GMT+5:30","Male","5","3","1","1","Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';Avoidance of strong swear words, e.g. fudge, my goodness."
"2020/10/26 4:15:28 PM GMT+5:30","Female","1","2","3","4","Tag questions, e.g. she’s very nice, isn’t she?;Rising intonation on declaratives, e.g. it’s really good?;Intensifiers such as just and so, e.g. I like him so much.;Avoidance of strong swear words, e.g. fudge, my goodness.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:15:57 PM GMT+5:30","Male","3","2","5","5","Intensifiers such as just and so, e.g. I like him so much.;Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:16:08 PM GMT+5:30","Female","3","5","4","5","Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;Precise color terms, e.g. magenta, aquamarine;Intensifiers such as just and so, e.g. I like him so much.;‘Superpolite’ forms, e.g. indirect requests, euphemisms. Eg: 'dear departed' instead of 'dead', 'letting someone go' instead of 'firing an employee';Emphatic stress, e.g. it was a BRILLIANT performance."
"2020/10/26 4:16:24 PM GMT+5:30","Female","4","4","3","3","Tag questions, e.g. she’s very nice, isn’t she?;‘Empty’ adjectives, e.g. divine, charming, cute.;Intensifiers such as just and so, e.g. I like him so much.;‘Hypercorrect’ grammar, e.g. consistent use of standard verb forms. Eg. 'Whom are we inviting to the party?' instead of 'Who are we inviting to the party?';‘Superpolite’ forms, e.g. indirect requests, euphemisms. Eg: 'dear departed' instead of 'dead', 'letting someone go' instead of 'firing an employee';Emphatic stress, e.g. it was a BRILLIANT performance."
